139,1097,4.5,1066861156
488,1089,4.0,1308944591
326,337,2.0,966009788
626,247,4.0,974769992
48,82667,3.5,1341268645
422,2841,3.0,980860353
239,4,3.0,991862027
488,1103,3.5,1308938862
564,18,2.0,974715602
626,260,3.0,974770072
326,590,3.0,966009930
48,83132,3.5,1368499219
139,1196,5.0,1066861128
239,5,3.0,991862159
422,2908,4.0,980859761
626,366,4.0,974769880
488,1125,4.0,1308938881
564,19,3.0,974838427
326,653,1.0,966009905
48,83134,3.5,1368250070
626,377,5.0,974777959
139,1206,2.5,1066861232
422,2916,2.0,980860166
488,1136,4.5,1308944558
326,919,4.0,966009930
239,11,4.0,991858087
564,21,4.0,974832987
488,1206,4.0,1308944513
48,83803,3.0,1414850824
626,380,5.0,974778132
139,1210,5.0,1066861138
564,22,5.0,974715698
326,933,4.0,966009788
422,3007,4.0,980859698
239,39,5.0,991858188
139,1240,4.0,1066861175
274,3471,2.0,1074104310
453,2353,5.0,994622203
584,2706,1.5,1276157062
371,3999,3.5,1462747003
2,454,4.0,835355604
83,3198,4.0,1156205508
626,593,4.0,974769992
48,84152,4.0,1341268624
488,1235,4.0,1308938763
422,3044,3.0,980860560
564,25,5.0,974712574
326,969,5.0,966009982
48,84187,4.5,1367774277
239,65,2.0,991863117
139,1242,3.0,1066860858
626,785,4.0,974769294
488,1258,5.0,1308944606
326,986,3.0,966009951
422,3052,5.0,980860166
564,30,5.0,974840718
239,69,5.0,991858188
48,84772,2.5,1414851036
139,1258,4.5,1066860569
626,799,3.0,974769880
564,32,4.0,974712401
488,1287,3.5,1308938692
326,1073,5.0,966010015
422,3100,5.0,980859978
626,858,5.0,974770048
239,88,2.0,991862480
48,84944,4.0,1318796696
139,1259,4.0,1066860889
422,3107,4.0,980860478
326,1127,4.0,966010015
139,1270,4.0,1066861118
488,1357,4.5,1308938749
239,104,4.0,991858274
626,891,2.0,974778174
564,34,3.0,974711349
48,84952,4.0,1320907274
422,3114,4.0,980859650
564,35,2.0,974843294
326,1193,2.0,966009788
488,1409,3.5,1308938836
48,85412,3.5,1319744151
239,135,4.0,991862216
564,36,5.0,974711403
626,928,4.0,974769992
326,1196,4.0,966009930
422,3129,5.0,980860368
139,1461,2.5,1066861049
564,39,5.0,974714239
488,1586,3.0,1308938803
48,85414,4.0,1317277376
239,141,4.0,991858523
422,3148,4.0,980859848
626,968,4.0,974769446
326,1197,5.0,966009930
139,1517,4.5,1066860555
488,1918,3.0,1308938700
239,153,3.0,991862983
48,85510,3.0,1319743782
626,1036,4.0,974770141
564,41,3.0,974713477
422,3155,4.0,980860274
239,157,4.0,991862945
326,1210,4.0,966009982
139,1580,3.5,1066861243
488,2746,4.5,1308938723
564,42,3.0,974839143
48,85736,4.5,1305606322
626,1073,5.0,974778019
488,2826,2.5,1308938785
422,3174,4.0,980859862
239,180,4.0,991858310
626,1197,4.0,974770141
326,1254,4.0,966009905
564,43,4.0,974715515
48,85774,4.0,1367724708
139,1584,5.0,1066861183
239,181,1.0,991857762
488,2959,4.0,1308943590
422,3253,4.0,980859862
139,1653,3.5,1066860612
626,1198,4.0,974768616
564,44,2.0,974839306
48,85788,3.5,1319743415
422,3418,5.0,980859898
326,1259,2.0,966009930
239,203,4.0,991862715
488,3499,4.0,1308938741
564,45,5.0,974713644
139,1704,4.5,1066860897
626,1210,4.0,974768558
488,3949,4.0,1308939626
326,1287,3.0,966009930
239,216,4.0,991860676
48,85796,3.0,1369722191
139,1917,0.5,1066860579
422,3499,4.0,980859912
564,46,5.0,974843382
239,223,4.0,991857956
626,1258,4.0,974769824
488,4235,4.0,1308939319
326,1291,4.0,966009982
564,47,4.0,974844454
48,86298,4.0,1319744439
139,1958,3.0,1066860952
422,3614,4.0,980860425
239,232,4.0,991858113
488,4878,4.5,1308943127
326,1374,3.0,966009788
626,1407,5.0,974769880
48,86332,3.5,1317277357
564,48,1.0,974839955
326,1396,5.0,966009788
139,1961,4.5,1066860883
422,3990,2.0,980859425
239,248,4.0,991862882
488,4881,4.5,1308946186
564,49,5.0,974712958
626,1513,5.0,974769544
48,86347,3.5,1322169386
239,252,4.0,991862216
326,1580,2.0,966009982
139,1968,3.5,1066860861
422,3999,2.0,980859396
48,86721,3.0,1368499410
488,4993,3.5,1308939593
626,1556,4.0,974777959
139,2011,4.0,1066860601
239,276,3.0,991862789
564,50,5.0,974710590
326,1931,4.0,966009951
626,1623,2.0,974769655
422,4025,3.0,980859425
48,87222,4.0,1318721576
488,5618,5.0,1308939629
326,2450,1.0,966009905
139,2100,2.0,1066860669
239,289,5.0,991860829
564,52,5.0,974714756
48,87232,4.0,1319744187
626,1682,5.0,974778511
423,16,3.5,1353700733
564,55,4.0,974842510
488,5952,3.5,1308939600
326,2987,4.0,966010015
139,2174,3.0,1066860559
239,317,3.0,991862159
423,32,4.5,1353702469
48,87306,2.5,1415388667
626,1833,3.0,974768558
239,327,4.0,991857762
139,2268,5.0,1066860609
488,5971,4.5,1308939608
423,52,3.5,1353700719
326,3308,3.0,966009788
564,57,4.0,974842470
626,1911,2.0,974769117
48,87430,3.0,1317277197
239,339,4.0,991860848
326,3412,4.0,966009930
139,2302,3.5,1066860675
488,5995,4.5,1308939615
423,88,3.0,1354045120
488,6016,4.5,1308939328
626,1916,5.0,974778396
48,87520,3.0,1317277220
423,110,3.5,1353690717
564,60,1.0,974839888
139,2324,5.0,1066860586
327,32,4.0,1225363971
239,353,4.0,991857646
626,1968,5.0,974778372
488,6773,4.5,1308946371
564,61,3.0,974843382
423,111,5.0,1353690587
48,88140,2.5,1410972161
626,1982,5.0,974778174
139,2395,3.5,1066860623
327,47,3.5,1225363967
488,7153,3.5,1308939597
423,112,4.0,1354044911
239,356,5.0,991858310
564,62,1.0,974842721
327,223,5.0,1225363960
48,88744,3.5,1316907766
626,1983,4.0,974778174
239,367,4.0,991860580
423,153,2.0,1354570794
139,2529,3.0,1066861192
327,231,4.5,1225363953
488,7323,4.0,1308945243
564,66,1.0,974844872
626,1984,1.0,974778174
48,89745,3.0,1414851073
239,368,5.0,991860952
488,7361,4.5,1308939342
423,165,2.5,1353700439
139,2571,4.5,1066861121
327,260,4.5,1225363950
48,89837,2.5,1414849679
564,68,4.0,974713920
626,1985,3.0,974778174
327,288,3.0,1225363946
239,372,4.0,991860635
423,180,3.5,1353700713
488,8014,4.5,1308944436
626,1986,3.0,974778174
139,2712,2.0,1066860605
48,90469,3.0,1329101733
564,70,2.0,974708918
327,296,5.0,1225363942
239,378,4.0,991860635
423,208,1.5,1356120878
564,71,2.0,974839391
488,27186,4.5,1308948497
626,1994,4.0,974769824
48,90531,2.5,1368483363
139,2791,2.0,1066860946
423,216,1.0,1353690007
327,364,4.0,1225363931
239,380,4.0,991860692
139,2804,5.0,1066860658
564,73,2.0,974841398
626,2028,4.0,974768616
48,90647,3.5,1368249365
327,500,3.5,1225363929
423,223,4.0,1354044791
488,46578,4.5,1308946032
239,387,4.0,991862830
564,74,3.0,974842967
626,2107,4.0,974778174
139,2916,4.0,1066861215
327,539,3.0,1225363926
48,90746,3.5,1331430993
626,2186,5.0,974769992
423,247,5.0,1366745345
488,48394,4.0,1308940302
564,76,4.0,974715792
239,410,3.0,991861948
48,91414,3.0,1368499298
139,2918,3.0,1066860979
327,592,3.0,1225363917
564,77,4.0,974715861
423,293,3.0,1353690982
48,91529,3.5,1371530093
139,3098,4.0,1066860886
626,2188,3.0,974768839
488,48738,4.0,1308943095
239,413,4.0,991862649
423,296,4.5,1353690522
564,78,4.0,974842547
327,608,5.0,1225363913
488,48774,4.0,1308945757
139,3147,4.5,1066860820
626,2194,4.0,974770072
48,91542,3.5,1371360050
564,81,3.0,974716258
239,420,3.0,991863153
423,318,4.0,1353690380
139,3386,4.5,1066860900
327,1196,4.0,1225363909
488,55442,4.5,1308941766
239,429,5.0,991862309
626,2288,3.0,974769824
48,92058,2.0,1341268688
488,61236,4.0,1308943109
327,1200,5.0,1225363905
626,2355,2.0,974768972
423,344,1.5,1353700421
239,432,4.0,991863057
564,85,4.0,974842470
488,64839,4.5,1308941773
139,3408,4.5,1066860638
48,92420,2.5,1415388593
239,433,4.0,991862789
327,1220,5.0,1225364145
626,2376,4.0,974768581
423,356,2.5,1353690977
48,93272,2.5,1341268657
488,66097,4.0,1308945995
139,3471,4.0,1066861168
564,86,4.0,974843206
139,3538,4.5,1066860969
423,380,2.5,1354570781
626,2394,3.0,974769510
48,93838,3.0,1414562176
327,1259,4.0,1225364121
488,70286,5.0,1308943121
239,435,3.0,991862480
564,87,1.0,974838063
626,2395,2.0,974769544
139,3702,3.0,1066861237
327,1265,3.0,1225363902
239,440,4.0,991858227
48,93840,2.5,1414562366
488,71899,5.0,1308941788
564,88,2.0,974838134
626,2396,4.0,974769544
139,3994,3.5,1066861206
423,431,4.0,1353689965
327,1274,5.0,1225364111
239,457,3.0,991855128
564,89,3.0,974715602
48,95167,5.0,1368499305
488,72226,4.0,1308943080
239,476,4.0,991858087
626,2428,4.0,974769159
139,4149,3.5,1066861079
327,1347,4.0,1225363658
48,95311,4.0,1367774366
423,441,4.0,1356120997
488,74486,4.5,1308939071
564,92,5.0,974842216
626,2433,2.0,974768972
239,485,3.0,991863117
327,1375,4.5,1225364095
48,95375,3.0,1414850934
139,4226,4.5,1066860833
564,93,2.0,974838350
488,81591,4.0,1308944269
423,501,5.0,1355155724
239,486,3.0,991862715
139,4247,0.5,1066861031
48,95510,3.0,1410972137
489,24,3.0,944961127
564,94,4.0,974842510
327,1376,4.0,1225364098
626,2455,3.0,974769824
139,4290,3.0,1066861058
423,520,3.5,1354044892
239,489,2.0,991863270
626,2485,4.0,974769544
48,95543,3.0,1368499835
564,95,3.0,974839108
239,497,5.0,991858341
489,41,4.0,944960408
423,541,4.5,1353690537
139,4394,3.0,1066861052
48,95858,4.0,1412494161
327,1479,4.0,1225364084
626,2490,4.0,974769476
423,551,3.0,1353702981
239,500,4.0,991860998
564,99,4.0,974712184
489,282,3.0,944959719
626,2491,3.0,974769585
139,4532,0.5,1066861066
48,95875,3.0,1356760463
327,1589,4.0,1225363733
564,102,4.0,974838601
423,588,1.5,1353700416
239,514,4.0,991855174
489,480,2.0,944956897
139,4929,1.0,1066861099
626,2502,4.0,974769446
327,1704,4.5,1225363895
423,592,2.5,1354570771
48,96281,3.0,1368499321
564,103,5.0,974844826
626,2546,2.0,974769003
327,1722,4.0,1225364079
489,858,3.0,944960213
239,516,4.0,991861141
139,4995,4.0,1066860912
564,104,2.0,974833057
423,608,4.0,1353690579
48,96606,3.0,1415388917
139,5054,3.5,1066861201
626,2572,3.0,974768839
489,910,5.0,944960488
239,520,4.0,991862913
48,96610,3.0,1371530088
423,678,4.0,1353690603
564,105,4.0,974716299
327,1805,4.5,1225364075
489,915,5.0,944960127
139,5308,4.5,1066861006
626,2574,3.0,974769446
564,107,4.0,974837418
239,532,3.0,991859417
48,96737,4.0,1356760430
423,743,3.5,1356120984
139,5349,3.5,1066861152
489,923,4.0,944960309
48,96821,4.0,1355724506
564,108,4.0,974713920
327,1923,3.5,1225363893
239,539,3.0,991860657
139,5360,3.5,1066861002
626,2580,5.0,974769229
423,745,4.5,1353690436
327,1954,5.0,1225364072
489,924,4.0,944960048
48,97188,2.5,1410972337
564,110,1.0,974711555
423,750,4.5,1353692208
239,542,1.0,991862242
139,5377,4.0,1066860838
626,2581,4.0,974769446
423,778,3.5,1353691124
327,2001,4.0,1225364064
489,1193,4.0,944959719
48,97225,3.5,1367725555
626,2599,5.0,974769159
564,111,3.0,974840746
489,1246,4.0,944959750
139,5445,4.5,1066861132
327,2268,4.0,1225364058
423,849,3.0,1353689992
239,543,5.0,991858523
48,97752,4.5,1356760414
626,2600,2.0,974769672
327,2371,4.0,1225363692
564,112,3.0,974714526
139,5502,4.0,1066861171
489,1513,3.0,944961127
48,97913,3.5,1368483794
423,858,4.5,1353690685
239,551,4.0,991855174
139,5989,4.0,1066860827
626,2605,4.0,974769159
564,113,4.0,974841992
327,2394,3.5,1225363701
489,1911,3.0,944961017
423,903,4.5,1353690529
48,97921,3.5,1367725590
626,2606,2.0,974769265
139,6796,5.0,1066860848
239,587,4.0,991860611
423,904,4.0,1353690384
327,2572,4.0,1225364053
564,116,5.0,974714920
140,5,4.5,1398068239
489,2282,3.0,944960127
626,2676,3.0,974769265
48,97938,3.5,1367786421
327,2600,2.0,1225363744
239,588,5.0,991858143
423,908,4.0,1353690400
626,2683,3.0,974768877
564,118,4.0,974838315
327,2628,4.0,1225363890
48,97957,4.0,1414839828
140,60,2.0,1398068334
489,2396,5.0,944961222
239,656,3.0,991862945
327,2640,5.0,1225364050
423,913,4.5,1355513806
564,121,4.0,974832475
239,673,4.0,991862945
48,98056,3.0,1371530237
564,122,4.0,974837051
626,2688,4.0,974769196
423,953,4.0,1353690728
140,216,1.0,1398068296
489,2700,5.0,944961222
564,125,5.0,974832624
239,688,2.0,991863270
48,98243,2.5,1412497730
327,2688,4.0,1225363695
140,256,3.5,1398068279
626,2694,4.0,974768907
423,968,4.0,1353691701
489,2710,4.0,944961017
564,126,1.0,974839930
239,708,5.0,991859417
327,2763,4.0,1225364048
140,267,3.5,1398068429
48,98809,4.0,1367728315
626,2699,3.0,974768877
327,2826,4.0,1225363643
423,1073,4.5,1354033800
489,2716,4.0,944961017
140,318,5.0,1398068779
48,99114,4.0,1405916092
626,2700,4.0,974769585
489,2718,5.0,944960213
239,719,3.0,991862620
564,131,2.0,974842775
423,1079,4.5,1353703162
327,2840,4.0,1225363774
48,99145,4.0,1367725833
140,342,0.5,1398068255
423,1080,5.0,1353691316
626,2701,3.0,974769655
489,2858,5.0,944961017
564,132,4.0,974844767
327,2916,4.0,1225364045
239,725,3.0,991862111
140,356,4.5,1398069548
626,2706,4.0,974768839
48,100556,4.0,1410972561
564,137,1.0,974840424
423,1089,5.0,1353690653
489,2942,2.0,944959857
626,2707,3.0,974768877
327,3033,5.0,1225364032
239,733,4.0,991857646
140,364,4.0,1398069877
489,2987,3.0,944961223
48,101142,3.5,1368499380
564,141,4.0,974832931
626,2710,3.0,974768907
423,1090,3.5,1353690658
239,762,3.0,991863117
140,552,0.5,1398068232
327,3087,4.0,1225363756
48,102125,2.5,1428726967
489,3095,5.0,944960353
140,593,4.5,1398069545
564,145,2.0,974838971
423,1097,3.5,1354033802
626,2712,5.0,974769159
239,785,4.0,991860873
489,3114,5.0,944961223
327,3247,3.0,1225363679
48,102445,4.0,1414562096
239,830,3.0,991862027
140,765,4.5,1398068376
564,147,2.0,974842510
626,2713,2.0,974769294
48,103042,3.5,1410972280
423,1103,3.5,1353692291
327,3257,3.0,1225363711
490,1,1.0,851786086
626,2716,4.0,974769229
239,837,5.0,991860611
140,1197,3.5,1398068846
564,149,5.0,974842655
490,6,5.0,851786277
48,103228,2.0,1412570841
423,1129,4.0,1353689957
327,3273,4.0,1225363724
564,150,3.0,974712574
626,2718,2.0,974769117
239,852,4.0,991862069
140,1203,4.5,1398068810
48,103249,2.5,1412570882
490,9,4.0,851786427
423,1136,4.5,1353691314
239,892,4.0,991858523
327,3285,4.5,1225363764
564,151,5.0,974713031
522,4239,4.5,1391353142
274,3481,4.0,1074104265
453,2393,4.0,994622379
371,4011,4.5,1462742591
522,4262,3.0,1391349952
187,2571,1.0,1228072412
371,4018,4.0,1462746547
274,3897,3.5,1074104209
83,3210,3.5,1156206681
371,4299,4.5,1462741644
584,2762,5.0,1271884893
83,3252,4.0,1156205515
584,2858,3.0,1273167006
274,4306,3.0,1074104286
371,4306,4.0,1462746350
187,2572,4.0,1237162862
83,3253,3.5,1156206992
453,2398,3.0,994621575
522,4343,3.5,1391352096
274,6242,3.5,1074104716
187,2580,4.0,1228071638
584,2959,3.5,1271763972
83,3261,4.0,1156207514
2,457,3.0,835355511
187,2581,4.0,1237164285
522,4388,2.5,1391352010
371,4308,4.0,1462746477
584,2997,3.5,1277836742
453,2498,3.0,994622002
275,1,5.0,1350254117
2,468,4.0,835355790
371,4370,0.5,1462868494
584,3147,5.0,1271762725
522,4718,3.5,1391353653
371,4681,4.0,1462744685
453,2571,5.0,994621769
187,2599,4.5,1228073080
83,3355,5.0,1156207276
584,3156,5.0,1273352813
187,2628,2.5,1233515950
453,2617,4.0,994622235
2,474,2.0,835355828
522,4816,4.5,1391352766
584,3285,2.5,1271763721
371,4699,4.0,1462885691
522,4844,2.5,1391354377
2,480,4.0,835355643
187,2683,3.5,1230417185
522,4963,4.0,1391350622
2,485,3.0,835355918
522,4973,3.0,1391346900
453,2628,3.0,994621842
187,2706,5.0,1233516195
2,497,3.0,835355880
275,3,4.0,1326919897
187,2710,2.5,1233516579
371,4718,2.0,1462746572
83,3359,4.0,1156205502
522,4974,2.5,1391352411
187,2712,4.0,1233449823
83,3361,4.0,1156205494
453,2701,5.0,994622002
187,2759,4.0,1241388272
275,16,4.5,1350771182
453,2720,3.0,994622664
584,3578,3.0,1271884906
187,2762,5.0,1228072467
371,4963,4.0,1462745249
522,4979,1.5,1391374735
453,2916,4.0,994621794
187,2803,3.5,1228071763
275,39,4.5,1386885563
187,2804,4.5,1228072860
2,500,4.0,835355731
584,3623,3.0,1276157307
187,2858,5.0,1228072224
584,3717,3.0,1273564837
371,4973,4.5,1462743220
187,2997,2.5,1230360779
83,3362,4.5,1156206161
584,3793,3.5,1276156968
187,3005,3.5,1241388583
453,3000,4.0,994622141
187,3101,3.5,1233449591
83,3396,4.0,1156206211
584,3809,5.0,1271759977
453,3175,4.0,994621810
275,50,3.5,1350771191
83,3398,4.0,1156205797
453,3256,5.0,994622184
584,3949,5.0,1271762274
371,4993,1.5,1462869155
83,3408,4.0,1156205095
522,4993,4.0,1391350311
584,3996,3.5,1276156994
187,3108,3.0,1233449947
453,3268,3.0,994622627
83,3421,5.0,1156206559
371,4995,4.5,1462746372
522,4995,4.5,1391350753
83,3450,4.0,1156207595
453,3354,3.0,994622099
2,508,4.0,835355860
522,5220,1.5,1391352491
2,509,4.0,835355719
275,101,4.5,1371674285
522,5225,3.0,1391350682
453,3438,3.0,994622446
187,3114,4.0,1228083629
83,3481,4.0,1156206178
2,515,4.0,835355817
187,3176,5.0,1228073376
2,527,4.0,835355731
453,3578,3.0,994622751
83,3552,4.0,1156206668
522,5459,3.0,1391352108
275,110,5.0,1345335389
2,537,4.0,835356199
371,5218,4.0,1462746448
187,3186,4.0,1228071787
83,3671,4.5,1156206112
522,5507,2.5,1391346778
371,5872,4.5,1462741770
584,4011,3.0,1276157555
371,5952,2.0,1462746345
187,3210,5.0,1230361226
83,3735,5.0,1156205479
275,231,5.0,1386885382
371,5956,3.0,1462742811
2,539,3.0,835355767
522,5523,2.5,1391353041
187,3251,4.0,1241416050
371,5989,5.0,1462735578
2,550,3.0,835356109
522,5541,2.5,1391352961
2,551,5.0,835355767
453,3623,2.0,994622751
83,3751,4.0,1156206371
371,5995,3.5,1462746460
2,552,3.0,835355860
584,4155,3.0,1271763850
275,293,5.0,1345335285
2,585,5.0,835355817
522,5710,2.5,1391352667
187,3252,4.0,1233448853
584,4226,5.0,1273166386
275,333,4.5,1386885747
83,3753,1.0,1156205296
522,5952,3.5,1391350288
371,6187,4.5,1462741549
2,586,3.0,835355790
453,3624,3.0,994622751
275,344,4.5,1386885314
522,5956,4.0,1391353464
83,3809,4.0,1156207556
371,6373,3.5,1462746519
584,4239,4.0,1273517055
187,3253,4.0,1230417315
275,356,5.0,1345335302
2,587,3.0,835355779
187,3258,4.0,1228071839
83,3814,4.5,1156206196
584,4299,5.0,1271763225
371,6874,0.5,1462869165
187,3273,3.0,1241388448
83,3868,5.0,1156206694
2,588,3.0,835355441
522,5989,4.5,1391353485
453,3717,3.0,994622783
187,3275,4.0,1228072333
83,3869,3.0,1156205474
522,6290,2.0,1391354307
453,3745,4.0,994622079
83,3897,4.0,1156206169
522,6373,4.0,1391353088
2,589,5.0,835355697
83,3911,2.0,1156205292
371,7153,2.0,1462746347
275,364,5.0,1371674366
522,6377,3.0,1391351389
83,3950,3.5,1156205780
584,4306,5.0,1273165682
453,3753,4.0,994622751
275,367,5.0,1386885365
187,3408,4.0,1233516872
584,4699,4.0,1271760982
522,6503,1.5,1391352089
453,3755,2.0,994622783
2,590,5.0,835355395
187,3476,4.0,1233449981
453,3793,5.0,994622079
187,3489,4.0,1228073371
584,4718,2.5,1273352918
453,3827,3.0,994622079
2,592,5.0,835355395
187,3535,3.5,1233459015
83,4025,3.5,1156205468
522,6539,3.5,1391350186
371,7254,4.0,1462744617
83,4027,5.0,1156206599
371,7438,0.5,1462868939
584,4886,5.0,1276157119
275,377,4.0,1350771098
2,593,3.0,835355511
83,4034,4.5,1156205085
522,6711,3.0,1391350121
2,616,3.0,835355932
371,7669,4.5,1462744304
83,4066,4.0,1156205765
584,4963,5.0,1276157189
453,3864,2.0,994622850
187,3556,3.0,1233447535
275,441,5.0,1326920022
83,4174,4.0,1156206943
584,4993,5.0,1271762209
371,8360,4.0,1462746417
187,3608,0.5,1233459107
275,457,4.5,1350168624
2,661,4.0,835356141
584,4995,4.0,1271885018
83,4255,1.5,1156205759
2,720,4.0,835355978
275,480,5.0,1350254126
187,3707,3.0,1233449767
83,4321,4.5,1156207591
3,60,3.0,1298861675
584,5225,1.0,1273352898
83,4322,4.5,1156205751
584,5254,0.5,1271763403
3,110,4.0,1298922049
83,4361,4.5,1156206364
187,3793,3.0,1230417193
275,500,5.0,1386885370
371,8529,4.0,1462745411
83,4388,4.0,1156205739
584,5349,4.0,1276157155
275,585,3.5,1326919961
187,3897,5.0,1230361495
453,3977,3.0,994622783
3,247,3.5,1298861637
275,589,5.0,1351543308
522,6763,2.0,1391374850
584,5418,5.0,1271884897
3,267,3.0,1298861761
187,3916,4.0,1237159283
371,8644,3.5,1462742448
187,3949,4.0,1228072451
3,296,4.5,1298862418
584,5952,5.0,1271762204
3,318,5.0,1298862121
371,8665,3.0,1462742017
3,355,2.5,1298861589
522,6793,1.5,1391352161
275,608,4.0,1350771037
453,3994,5.0,994622079
584,5989,4.0,1276157525
522,6863,4.0,1391375012
584,5995,5.0,1271763205
453,3996,5.0,994622751
275,648,4.5,1386885337
522,6874,4.0,1391350207
187,4308,2.5,1228073359
83,4558,3.5,1156205736
522,6888,3.0,1391352142
453,3999,2.0,994622783
584,6016,4.5,1273166378
275,745,4.5,1350254094
453,4025,4.0,994622783
522,6942,3.0,1391351283
187,4389,4.0,1228072544
3,356,5.0,1298862167
83,4571,3.5,1156205449
453,4270,3.0,994621685
3,377,2.5,1298923242
584,6365,3.0,1276157492
453,4310,4.0,994621685
83,4688,4.0,1156206995
454,50,5.0,1463382448
275,785,3.5,1326919944
83,4886,4.0,1156206165
3,527,3.0,1298862528
584,6377,5.0,1273165641
371,8972,3.5,1462744864
3,588,3.0,1298922100
371,8981,4.5,1462743461
584,6539,4.0,1273165651
83,4898,0.5,1156207279
3,592,3.0,1298923247
371,8984,3.0,1462745242
187,4409,3.0,1259371717
454,260,5.0,1463382580
3,593,3.0,1298921840
522,6947,2.5,1391346660
83,4963,4.5,1156205274
187,4447,4.0,1237164175
3,595,2.0,1298923260
522,7143,4.0,1391348597
454,293,5.0,1463382581
83,4975,0.5,1156205445
275,858,4.5,1386885318
584,6771,1.0,1271764048
3,736,3.5,1298932787
83,5060,4.5,1156206253
371,30707,4.5,1462746497
275,1042,4.0,1326919987
454,296,5.0,1463382559
522,7173,3.5,1391370881
83,5103,4.0,1156206947
275,1059,3.5,1326919968
371,30812,3.5,1462742783
522,7325,4.0,1391352939
454,318,4.0,1463382447
187,4450,4.0,1259371744
584,6870,4.0,1271762767
522,7438,4.0,1391350241
275,1060,5.0,1345335454
83,5135,4.5,1156206394
454,593,4.0,1463382464
584,6951,0.5,1271761004
275,1198,5.0,1386885327
371,30825,3.5,1462746861
454,608,5.0,1463382596
584,7153,5.0,1271762244
522,8363,3.0,1391351869
83,5152,5.0,1156205729
275,1240,4.0,1350771042
454,750,3.0,1463382587
275,1252,4.5,1386885657
454,858,5.0,1463382450
3,778,4.0,1298863157
275,1265,5.0,1345335901
187,4649,2.0,1233450060
454,1089,5.0,1463382590
275,1270,5.0,1326920449
522,8528,4.0,1391352874
83,5377,4.0,1156206692
3,866,3.0,1298861687
187,4700,3.5,1237164365
83,5445,0.5,1156205029
187,4720,5.0,1228073355
454,1193,5.0,1463382557
522,8529,3.0,1391375788
584,7361,5.0,1271762634
275,1307,4.5,1350259146
584,8368,3.5,1273165760
187,4734,4.5,1241225112
522,8641,2.5,1391374730
454,1196,5.0,1463382573
275,1377,3.0,1326919921
187,4878,5.0,1228072919
522,8958,4.0,1391351233
3,1197,5.0,1298932770
83,5602,3.5,1156206308
371,32029,5.0,1462736542
522,8961,3.0,1391350904
3,1210,3.0,1298921795
83,5650,3.5,1156206705
371,33679,3.0,1462744726
187,4963,4.0,1233515933
454,1201,5.0,1463382594
584,8665,5.0,1273563819
275,1408,4.5,1326919926
454,1213,3.5,1463382468
275,1580,4.0,1350770379
83,5669,4.0,1156205270
522,8984,2.5,1391353587
275,1673,5.0,1386885633
584,8807,4.0,1271763479
522,26322,3.5,1391353638
371,37733,5.0,1462736852
83,5673,1.0,1156205435
584,8874,3.0,1271763146
187,4993,1.0,1228072764
522,26732,4.0,1391353980
187,4995,4.5,1230361971
83,5902,0.5,1156206646
3,1235,4.0,1298861628
454,1221,5.0,1463382462
584,8957,5.0,1271763862
83,6373,3.5,1156205432
371,40629,4.5,1462744259
83,6659,3.5,1156207498
584,8961,3.5,1271885000
3,1271,3.0,1298861605
522,30707,3.0,1391351014
83,6863,4.5,1156206301
371,44199,4.5,1462741792
275,1682,4.5,1345335293
584,8985,0.5,1271763407
522,30825,3.5,1391352851
3,1378,4.0,1298861658
275,1704,4.5,1350259082
371,44761,1.0,1462825058
3,1580,3.5,1298922089
371,45447,3.0,1462745416
187,5060,1.0,1230417287
454,2028,3.0,1463382596
371,45517,4.0,1462746814
3,1721,4.5,1298923236
275,1721,4.5,1386885373
371,45720,4.5,1462868435
584,26172,4.0,1271763833
454,2329,3.5,1463382569
275,1954,4.5,1350254104
83,6947,5.0,1156205421
522,32587,4.0,1391350292
584,26528,3.0,1273172184
187,5065,4.0,1228071909
83,7028,4.5,1156206134
371,45722,4.0,1462746481
187,5103,4.5,1237159350
584,27724,5.0,1273564719
275,1968,4.5,1386885546
187,5379,4.0,1230360795
275,2011,5.0,1326920455
522,33660,3.5,1391350809
371,47610,4.5,1462745791
3,1884,4.0,1298863143
187,5418,3.5,1233516041
454,2542,5.0,1463382521
522,33794,3.5,1391350083
187,5419,1.5,1241388829
83,8376,4.0,1156205417
584,27871,3.0,1273152283
371,48043,2.0,1462747037
3,2028,4.0,1298921862
275,2012,4.0,1326920455
83,8493,5.0,1156206979
371,48304,5.0,1462734159
584,30707,5.0,1273565239
275,2109,4.0,1326920482
522,34162,4.0,1391353001
187,5444,4.5,1233459092
584,32666,1.0,1271764090
83,8528,3.5,1156205409
187,5459,3.0,1241388385
371,48516,5.0,1462734228
522,35836,3.5,1391353069
275,2248,4.0,1326919981
3,2318,4.0,1298861753
584,33794,5.0,1271762914
371,49530,4.0,1462742802
522,36517,2.5,1391374003
3,2513,3.0,1298861789
275,2355,4.5,1350771277
3,2694,3.0,1298862710
371,51662,4.0,1462741983
275,2395,5.0,1326919911
187,5481,2.5,1228083856
83,8784,4.0,1156206637
522,41285,3.5,1391353374
584,34319,4.0,1271760167
275,2424,4.0,1326919937
83,8807,5.0,1156205696
187,5505,4.5,1233448284
275,2502,5.0,1351543171
584,34552,3.5,1273352829
371,53125,4.0,1462745575
83,8874,4.5,1156206118
275,2541,3.5,1326919998
3,2702,3.5,1298861796
371,53322,3.5,1462745144
454,2571,4.0,1463382562
522,42011,2.0,1391374592
83,35836,3.5,1156206624
